date,text,label,클러스터 이름
2018년 8월 13일,실행 자체가 안되니 ㅠ 로그인이 안되요. 나중에 다시 하라는 메세지만 ㅠ,0,로그인 오류
2018년 7월 16일,왜 간편로그인하면 서버가 원활하지 않는다는 메세지만 몇주째 나오는겁니까 업데이트도 해보고 삭제후 설치도 해봐도 같은메세지만 나오고 짜증,0,로그인 오류
2018년 7월 23일,ㅋ.. 아니 지멋대로 소액결제 차단해놓고 어플쓰게 만드네,0,접속 오류
2018년 7월 1일,일시정지 관련해서 말씀드립니다 고객센터 앱내에서 일시정지 해제후 다시 일시정지 하려고 하면 사용중이라 뜨다가 클릭하면 일시정지중이라며 정지가 되지않는데 이런 연유로 매우 불편하고 요금이 부담스러워 집니다 빠른해결 부탁드립니다 114에 문의햇더니 이해를 못하더라구요 대체 왜 이런지 그리고 해결 방안좀 빨리 알려주세요,0,요금 및 납부
2018년 7월 6일,"LTE선택형31 요금제 사용중인데, 7월 6일부터 실시간사용량 조회가 안됩니다.",0,사용량 조회
2018년 7월 6일,데이터 사용량 조회해보려고했는데 조회가 안되네요. 오류신속히 수정부탁드려요.,0,사용량 조회
2018년 7월 5일,서비스가 원할하지않다고 계속 메세지가 뜨는데 어떻게 된걸까요?,0,서비스
2018년 8월 6일,회원가입이 되어있는데 왜 안된다고 합니까?소액결제해제하려고 로그인하는데 1시간이 걸려도 안되요,0,로그인 오류
2018년 7월 16일,카카오스타일 에서 물건 좀 구매하려고 하면 결제비밀번호 가 6자리 문자로 오지도않고 3자리가만 오는데 이거 대체 왜 그런건가요?,0,접속 오류
2018년 7월 25일,미납보냈는데 왜 자꾸만 미납으로뜨는지..다시한번 내 사용 내역을 확인해야할듯,0,접속 오류
2018년 8월 9일,Skt 고객센터 어플에 비해 최악의 가용성. 진짜 중학생이 숙제로 만든 퀄리티 ㅋㅋ,0,접속 오류
2018년 8월 17일,KT 데아터on과 같은데 상품 좀 빨리 올려주세요 100만 돌파랍니다 ㄷㄷ,0,접속 오류
2018년 8월 23일,미친 느려터지면서 시스템 속에 박아둬서 삭제도 못 하는 쓰레기,0,요금 및 납부
2018년 8월 31일,개 쓰레기 구자형 같은놈들아 휴대폰 고객만 고객이가? 잡스러운 정신병자둘아,0,사용량 조회
2018년 8월 3일,로그인만 하면 서비스가 종료되는데 이게 몇 개월째임,0,로그인 오류
2018년 7월 9일,데이터 쿠폰을 사용안했는데 사용햇다고 다음달에 사용가능하다고 말하네요,0,혜택
2018년 8월 2일,왜 자꾸 간편로그인하래서 생년월일 눌렀더니 서비스 이용이 원활하지 않다는거죠?빨리 해결해주세요,0,로그인 오류
2018년 7월 17일,납부했음에도 미납처리되어있고 아직까지 안고쳐져 있어요 빨리좀 고치세요,0,접속 오류
2018년 7월 5일,갑자기 데이터 잔여량을 볼수가 없다고 하네요 어이가 없습니다,0,사용량 조회
2018년 8월 11일,간편 로그인에서 생년월일버튼의 숫자키가 아예 눌러지지않음.. 로그인을 못하니.. 휴,0,로그인 오류
2018년 7월 6일,노답... 엘지 젤 오래쓰고 있는데 통신사 바꿀때가 됐나봄..,0,접속 오류
2018년 8월 7일,로그인이안돼요전에는잘만됐는데통합아이디가입하라네ㅡㅡㅡ,0,로그인 오류
2018년 7월 10일,업데이트되고부턴 로딩이 너무 오래걸려요,0,로그인 오류
2018년 7월 3일,LG+ 고객센터 어플 참 쓰기 힘드네요,0,접속 오류
2018년 7월 30일,맨날 접속이 안되면 쓰라는건지 말라는건지,0,접속 오류
2018년 7월 28일,왜 안열리나요,0,접속 오류
2018년 8월 6일,카카오체크카드로 결제하고싶은데 선택할수가없네요.,0,접속 오류
2018년 8월 4일,앱이안들어가져요,0,접속 오류
2018년 7월 2일,로그인이 전혀안됨 2년이넘도록‥,0,로그인 오류
2018년 8월 2일,앱에들어가지 못합니다ㆍ,0,접속 오류
2018년 9월 7일,삭제하게해줘요,0,요금 및 납부
2018년 8월 24일,실행이 안되요,0,서비스
2018년 8월 18일,앶이 않되여.,0,접속 오류
2018년 8월 12일,위젯 로그인 안해요..,0,로그인 오류
2018년 7월 26일,서비스 이용이 원활하지 못함 접안되네요 계속...,0,서비스
2018년 9월 4일,삭제어떻게하나요?,0,요금 및 납부
2018년 7월 15일,로그인 조차 안됨..,0,로그인 오류
2018년 7월 7일,로그인이 안됩니다,0,로그인 오류
2018년 8월 7일,앱을 사옹할수 없다네요 ???,0,접속 오류
2018년 8월 13일,어플 삭제 됬는데 왜 삭제가 안되는지 삭제 할 수 있게 해주세요,0,요금 및 납부
2018년 7월 31일,아니 무슨 와이파이 연결 하는데 광고가 왜 나와요 ;;;;;; 도서관이나 조용해야하는 곳에서 그거 연결할 수 도 있는데 진짜 화나네,0,혜택
2018년 7월 3일,kt에서 u+ 갤럭시 S7 사용중인데 삭제도 되게끔 해줘라 헬지!!!!,0,요금 및 납부
2018년 7월 28일,엘지첨쓰는개 개후지고 엡은 대체 왜안켜짐...?,0,접속 오류
2018년 7월 12일,모르는사람 명의의 청구서가 몇달째 101문자로 날아오는데 취소하는 방법도 모르겠구요 이앱을 연결해서 뭘하라고하는거 같은데 굳이 다운받아서 귀찮게 조작하기 싫습니다 해결해주세요 LG가입자도 아닙니다,0,혜택
2018년 11월 12일,유용하게 ㅡ활묭할수있는엡다양한프로그램 혹시나. 요금추가될까 ㅡ망설여집니당 ~~~^~^,1,
2018년 12월 26일,결합상품을사용하니 편리하게 미디어 장치를 활용한다는 생각이 듭니다.,1,
2018년 10월 20일,항상 내옆에서 날 지켜 주는고마운 친구같은 존재가 되고 생활에서 편리하게 잘 이용하며 즐거운 나의 희노애락을 함께합니다.,1,
2018년 10월 27일,내용의 짜임새가 좋으며 사용하기.편리함,1,
2018년 11월 21일,정말 최고의 앱이에요!!! 통신사를 옮기고 싶을 정도입니다😉😉,1,
2018년 11월 15일,실시간으로 사용량조회되고 좋아요.,1,
2018년 10월 19일,데이터등 각종확인이 쉬워 사용하기 좋아요~,1,
2018년 12월 30일,좋아요. 유플관련 기능을 하나의 앱으로 통합되었으면 합니다,1,
2018년 12월 28일,핸드폰요금바로확인가능해서좋네요,1,
2018년 12월 12일,보다좋은고객의불편함없이.최고보다.최선을다하여.LG고객이될수있도록해주세요.감사합니다.,1,
2018년 12월 27일,U+ 많이 많이 이용하고 있어요☆☆ 새해 복 많이 많이 받으세요☆☆,1,
2018년 10월 17일,빠르고 편리 합니다,1,
2018년 10월 4일,다양한 앱으로 더욱 생활이 편리해졌습니다,1,
2018년 10월 6일,너무쉽고 편해요 ㅠㅠ,1,
2018년 10월 14일,넘쉽게앱을볼수있어좋아요,1,
2018년 12월 14일,아 완전 너무 좋았어요 역시 짱짱 좋아요 너무 좋아요 너무 좋아요 너무 좋아요,1,
2018년 12월 31일,앱이 편리하고 실용적이다 화이팅 사랑해요~ 사랑해요 ~ LG,1,
2018년 12월 2일,전여주만족감을주고친절하고해서,1,
2018년 12월 12일,고객센터 앱중에 사용편의성 아주 좋아요,1,
2018년 11월 5일,필요한 것만 씀 요금제 잔량,1,
2018년 11월 23일,편하게 사용할 수 있고 좋아요~,1,
2018년 12월 27일,빠르고 정확한 정보를 제공합니다,1,
2018년 11월 20일,편리해서 참 좋은 것 같아요❤❤❤,1,
2018년 12월 31일,다들 분노조절장애있으세요? 업데이트하러왔다가 이건뭐,2,
2018년 11월 26일,써보고 다시평가할께유,2,
2018년 10월 23일,진즉 알았으면 좋았을걸~~,1,
2018년 12월 1일,지금개통해서 아직 사용 전입니다.,2,
2018년 10월 11일,특별한건 없습니다 그리고,2,
2018년 12월 30일,아주 편한 앱이예요~^^,1,
2018년 10월 1일,한눈에. 확인 할수있어서 너무좋아요,1,
2018년 10월 18일,가족결합 좋아요,1,
2018년 12월 17일,포인트는어떻게사용해야하는지~,2,
2018년 10월 6일,편리하게 사용하고 있습니다,1,
2018년 12월 13일,항상 감사합니다,1,
2018년 10월 23일,간편했으면해요,1,
2018년 12월 7일,좋은저녁시간 되세요~^^,1,
2018년 10월 31일,핵킹이 되지 않도록 만전의 준비 요망,2,
2018년 12월 1일,항상최선을다합시다,1,
2018년 12월 28일,너무 편리해요,1,
2018년 10월 16일,행복한세상을 보여요,1,
2018년 12월 28일,좋네요 매우 아주 엄청나게 놀라운,1,
2018년 12월 7일,상담도 안내도 넘! 좋아요 감사함,1,
2018년 10월 12일,잘 쓰고 있어요~,1,
2018년 12월 30일,잘되고있어요,1,
2018년 11월 7일,전체적으로 좋아요,1,
2018년 11월 14일,상세한 내용고맙습니다.,1,
2018년 12월 31일,유플러스 좋아요,1,
2018년 12월 31일,넘좋아요~^^,1,
2018년 10월 26일,수고하셨어요,1,
2018년 10월 25일,평가앱최고,1,
2018년 12월 23일,잘 사용하고 있습니다 감사합니다,1,
2018년 12월 1일,아주아주 좋다,1,
2018년 10월 16일,좋은것 같아요,1,
2018년 10월 1일,도움되네요,1,
2018년 10월 29일,"네, 좋아요",1,
2018년 12월 31일,딱!!!맘에 듦^^,1,
2018년 10월 11일,좋아요 ^^,1,
2018년 12월 30일,최고네요,1,
2018년 12월 4일,좋은 정보 감사합니다,1,
2018년 10월 10일,좋은정보 감사합니다,1,
2018년 11월 16일,카카오 좋아 서민자본흡수,2,
2018년 10월 26일,비밀번호짱,1,
2018년 12월 31일,좋다고요,1,
2018년 12월 28일,역쉬 u플러스,1,
2018년 12월 26일,굿굿굿굿,1,
2018년 12월 29일,내게는 아주 편리합니다,1,
2018년 12월 28일,LG good♥,1,
2018년 12월 31일,ok,1,
2018년 12월 27일,훌륭합니다.,1,
2018년 12월 29일,매우 좋다,1,
2018년 12월 26일,좋아요,1,
2018년 12월 30일,좋아요,1,
2018년 12월 30일,좋아요,1,
2018년 12월 29일,좋아요,1,
2018년 12월 29일,굿,1,
2018년 12월 31일,좋네요,1,
2018년 12월 29일,좋아요,1,
2018년 12월 29일,좋아요,1,
2018년 12월 28일,굿,1,
2018년 12월 28일,좋아요,1,
2018년 12월 9일,日本式韓文羅癩縣OMiC몽고,2,
2018년 11월 1일,데이터많이많이주세요LG+U,2,
2018년 10월 7일,Very nice!,1,
2018년 12월 28일,세스온더비치,2,
2018년 12월 31일,좋와요,1,
2018년 10월 3일,Good,1,
2018년 11월 14일,간단하게 하시죠,1,
2018년 10월 2일,만족 합니다,1,
2018년 10월 1일,감사합니다,1,
2018년 12월 30일,만족함,1,
2018년 12월 27일,fffffg,2,
2018년 11월 24일,good,1,
2018년 12월 28일,논들,2,
2018년 11월 16일,Good,1,
2018년 12월 30일,사용해보면 알 수 있죠...,1,
2018년 12월 28일,감사합니다.,1,
2018년 12월 28일,간편하네요,1,
2018년 12월 28일,굳,1,
2018년 10월 14일,감사합니다♥♥,1,
2018년 10월 26일,좋아요,1,
2018년 10월 6일,좋아요,1,
2018년 10월 1일,굿,1,
2018년 10월 2일,굿,1,
2018년 10월 8일,좋아요,1,
2018년 11월 3일,좋아요~♥,1,
2018년 11월 28일,좋아요,1,
2018년 10월 12일,좋아요,1,
2018년 11월 1일,좋아요,1,
2018년 12월 28일,좋아,1,
2018년 10월 27일,굿,1,
2018년 12월 29일,최고,1,
2018년 11월 30일,좋음,1,
2018년 11월 5일,좋아요,1,
2018년 11월 4일,굿,1,
2018년 10월 8일,굿,1,
2018년 11월 28일,좋음,1,
2018년 10월 16일,좋습니다,1,
2018년 10월 15일,굿,1,
2018년 11월 14일,좋아요,1,
2018년 12월 30일,굿,1,
2018년 12월 28일,화팅,1,
2018년 11월 9일,굿,1,
2018년 12월 21일,굿,1,
2018년 12월 12일,좋음,1,
2018년 11월 15일,좋아요,1,
2018년 12월 29일,굿,1,
2018년 12월 28일,굿,1,
2018년 10월 16일,좋아요,1,
2018년 10월 22일,좋아요,1,
2018년 12월 14일,좋아요,1,
2018년 10월 1일,좋아요,1,
2018년 10월 22일,좋아요,1,
2018년 12월 30일,좋아요,1,
2018년 10월 1일,좋아요,1,
2018년 10월 30일,좋음,1,
2018년 12월 17일,좋아요,1,
2018년 11월 8일,좋아요,1,
2018년 12월 29일,좋아요,1,
2018년 11월 15일,고마워요,1,
2018년 10월 18일,굿,1,
2018년 10월 23일,좋아요,1,
2018년 10월 29일,괜찮아요♥♥,1,
2018년 12월 22일,굿~,1,
2018년 11월 16일,따봉입니다,1,
2018년 12월 24일,감사,1,
2018년 11월 11일,굿,1,
2018년 12월 28일,베리긋,1,
2018년 12월 28일,Good,1,
2018년 12월 12일,간편한 사용,1,
2018년 10월 3일,굿,1,
2018년 12월 29일,좋아요,1,
2018년 12월 28일,좋아요,1,
2018년 10월 27일,굿굿,1,
2018년 12월 22일,굿,1,
2018년 10월 23일,좋아요.,1,
2018년 10월 4일,굿,1,
2018년 11월 9일,...,2,
2018년 12월 20일,즐겁게 보내세요,1,
2018년 10월 21일,감사,1,
2018년 10월 27일,굿,1,
2018년 11월 28일,좋아요,1,
2018년 10월 16일,굿,1,
2018년 11월 22일,GOOD APPS,1,
2018년 11월 18일,잘몰르겠어요.,2,
2018년 10월 18일,고맙습니다,1,
2018년 11월 11일,"어플을 쓰면서 느끼는건데 데이터와 통화,문자를 실시간으로 확인할 수 있겠끔 상단바에 고정시켜둘 수 있는 기능이 생겼으면 좋겠다.인데요. 그렇게하면 굳이 실시간으로 볼 수 있는 다른 어플을 깔지 않아도 되는 번거로움과 배터리 절약에 조금이나마 도움이 될 수 있으리라 생각이 되는거든요. 타 통신사에 보시면 그 어플 자체안에다가 그런 기능을 탑재해놔서 고객분들이 조금 더 편리하게 사용할 수 있고 눈이 자주가게 됨으로써 어플에게도 손길이 닿을 수 있겠끔 다양한 서비스,친절한 설명과 대응 등 여러가지로도 비교가 참 되는데요.. 과연,변화는 가능한 것일까요? lg??",0,서비스
2018년 10월 20일,하... 진짜 써도써도 적응안되는 어플인것같습니다;; 타 통신사랑 비교 해서 미안하지만 비교당하는 이유가 있는거같습니다. 우선 어플들 사용하기 위해서 받아야 할 어플들이 쓸때없이 너무 많고 정보에대해 관련 항목들 클릭했을때 제대로된 정보를 보기 불편한게 너무 많습니다 왜 항상 세부적인것에서 밀리는지 이해가 안가네요 진짜 불편합니다.,0,업데이트 오류
2018년 12월 23일,"LG U+ 지니로 음악 들었던 사람 입니다. 포인트 차감으로 신청을 하고 들어왔는데, 요즘들어 이상하게 요금이 많이 나와서 어플깔고 보니 쥐도새도 모르게 요금 납부 형태로 변경되어 있더라구요ㅋㅋ 덕분에 몇달간 꽁돈 날렸습니다ㅋㅋㅋ 도둑놈도 이런 도둑놈이 없네요ㅋㅋㅋㅋㅋ",0,요금 및 납부
2018년 10월 16일,내가 진짜 2015년부터.쓰면서 이제 갈아탈라고 분명 제작년까지만해도 2배쿠폰 중복 사용가능했는데. 주변에서 엘지 왜쓰내고 난리챠도 2배쿠폰 가성비좋다고 그래도 좋다하며 썼는데 멋대로바뀌는 멤버쉽 혜택 그리고 이번엔 데이터2배쿠폰 달에 중복사용못한다고 정책바뀌는거 얘기도안해주고???? 언제바꿈?? 도대체 왜 사용하는 고객들의 편의는 싹다 무시하고 니들 맘대로해???????? 그것도모르고 2배쿠폰 쓰려니 언제 괴상망측한 쿠폰 사용후 31일이후 다시 사용가능이라니 그딴말 원래없었잖아. 다른 통신사에해 혜택도 구리고 이제 화웨이 장비쓴다하고 2배쿠폰도 다 못쓰게 막아놓고 ㅋㅋ 막말로 내년8월까지 준다한들 의미있냐??지금부터 꾸준히 달에 하나 맞춰야 데이터 2배쿠폰 다쓰겠네... 개반쪽짜리 통신사. 엘지 좋아하지만 진심 lgt는 최악의 파트너였다. 잘있어라.,0,혜택
